- - [16/Aug/2020:22:41:16] "GET /product.screen?productId=BS-AG-G09&JSESSIONID=SD4SL1FF4ADFF6059 HTTP 1.1" 200 2839 "http://www.google.com" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 203
- - [21/Aug/2020:09:58:35] "GET /product.screen?productId=BS-AG-G09&JSESSIONID=SD2SL4FF8ADFF37111 HTTP 1.1" 200 2595 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-15&productId=BS-AG-G09" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 823
- - [21/Aug/2020:09:58:35] "GET /oldlink?itemId=EST-11&JSESSIONID=SD2SL4FF8ADFF37111 HTTP 1.1" 200 3146 "http://www.buttercupgames.com/category.screen?categoryId=ARCADE" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 644
- - [21/Aug/2020:09:58:35] "GET /oldlink?itemId=EST-19&JSESSIONID=SD2SL4FF8ADFF37111 HTTP 1.1" 200 1988 "http://www.buttercupgames.com/product.screen?productId=WC-SH-G04" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 395
- - [21/Aug/2020:09:58:36] "GET /product.screen?productId=MB-AG-T01&JSESSIONID=SD2SL4FF8ADFF37111 HTTP 1.1" 200 1331 "http://www.buttercupgames.com/category.screen?categoryId=TEE" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 695
- - [21/Aug/2020:09:58:37] "GET /product.screen?productId=DB-SG-G01&JSESSIONID=SD2SL4FF8ADFF37111 HTTP 1.1" 200 2520 "http://www.buttercupgames.com/oldlink?itemId=EST-27" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 973
- - [21/Aug/2020:09:58:38] "GET /category.screen?categoryId=SIMULATION&JSESSIONID=SD2SL4FF8ADFF37111 HTTP 1.1" 200 2039 "http://www.buttercupgames.com/oldlink?itemId=EST-15" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 922
- - [22/Aug/2020:16:58:49] "GET /oldlink?itemId=EST-15&JSESSIONID=SD2SL10FF10ADFF45742 HTTP 1.1" 200 2293 "http://www.bing.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 160
- - [22/Aug/2020:16:58:49] "GET /product.screen?productId=CU-PG-G06&JSESSIONID=SD2SL10FF10ADFF45742 HTTP 1.1" 200 3673 "http://www.buttercupgames.com/category.screen?categoryId=SPORTS" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 375
- - [22/Aug/2020:16:58:50] "GET /product.screen?productId=WC-SH-A02&JSESSIONID=SD2SL10FF10ADFF45742 HTTP 1.1" 200 263 "http://www.buttercupgames.com/category.screen?categoryId=ACCESSORIES" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 727
- - [22/Aug/2020:16:58:50] "POST /cart.do?action=addtocart&itemId=EST-17&productId=WC-SH-A02&JSESSIONID=SD2SL10FF10ADFF45742 HTTP 1.1" 200 1252 "http://www.buttercupgames.com/product.screen?productId=WC-SH-A02" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 974
- - [22/Aug/2020:16:58:51] "POST /cart.do?action=purchase&itemId=EST-17&JSESSIONID=SD2SL10FF10ADFF45742 HTTP 1.1" 200 752 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-17&categoryId=ACCESSORIES&productId=WC-SH-A02" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 893
- - [22/Aug/2020:16:58:51] "POST /cart/success.do?JSESSIONID=SD2SL10FF10ADFF45742 HTTP 1.1" 200 2338 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-17" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 627
- - [22/Aug/2020:16:58:50] "GET /cart.do?action=view&itemId=EST-26&productId=WC-SH-A01&JSESSIONID=SD2SL10FF10ADFF45742 HTTP 1.1" 200 636 "http://www.buttercupgames.com/cart.do?action=view&itemId=EST-26&productId=WC-SH-A01" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 249
- - [22/Aug/2020:16:58:51] "GET /oldlink?itemId=EST-16&JSESSIONID=SD2SL10FF10ADFF45742 HTTP 1.1" 200 1532 "http://www.buttercupgames.com/product.screen?productId=WC-SH-G04" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 445
- - [22/Aug/2020:16:58:51] "GET /oldlink?itemId=EST-16&JSESSIONID=SD2SL10FF10ADFF45742 HTTP 1.1" 400 2822 "http://www.buttercupgames.com/category.screen?categoryId=NULL" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 680
- - [22/Aug/2020:16:58:53] "POST /product.screen?productId=MB-AG-T01&JSESSIONID=SD2SL10FF10ADFF45742 HTTP 1.1" 200 2459 "http://www.buttercupgames.com/cart.do?action=view&itemId=EST-12&productId=MB-AG-T01" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 474
- - [22/Aug/2020:16:58:54] "GET /category.screen?categoryId=ARCADE&JSESSIONID=SD2SL10FF10ADFF45742 HTTP 1.1" 200 2160 "http://www.buttercupgames.com/product.screen?productId=BS-AG-G09" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 480
- - [22/Aug/2020:16:58:54] "GET /product.screen?productId=WC-SH-A01&JSESSIONID=SD2SL10FF10ADFF45742 HTTP 1.1" 200 1906 "http://www.buttercupgames.com/product.screen?productId=WC-SH-A01" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 236
- - [22/Aug/2020:16:58:55] "GET /oldlink?itemId=EST-17&JSESSIONID=SD2SL10FF10ADFF45742 HTTP 1.1" 200 950 "http://www.buttercupgames.com/oldlink?itemId=EST-17" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 624
- - [22/Aug/2020:16:58:55] "POST /oldlink?itemId=EST-15&JSESSIONID=SD2SL10FF10ADFF45742 HTTP 1.1" 200 3459 "http://www.buttercupgames.com/cart.do?action=view&itemId=EST-15&productId=WC-SH-A01" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 184
- - [16/Aug/2020:23:52:11] "GET /cart.do?action=view&itemId=EST-16&productId=SC-MG-G10&JSESSIONID=SD8SL7FF10ADFF6397 HTTP 1.1" 200 2588 "http://www.yahoo.com" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)" 418
- - [16/Aug/2020:23:52:11] "GET /oldlink?itemId=EST-14&JSESSIONID=SD8SL7FF10ADFF6397 HTTP 1.1" 406 1302 "http://www.buttercupgames.com/category.screen?categoryId=NULL" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)" 272
- - [16/Aug/2020:23:52:13] "POST /category.screen?categoryId=STRATEGY&JSESSIONID=SD8SL7FF10ADFF6397 HTTP 1.1" 200 2317 "http://www.buttercupgames.com/cart.do?action=changequantity&itemId=EST-12&productId=DB-SG-G01" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)" 881
- - [16/Aug/2020:23:52:14] "GET /product.screen?productId=DC-SG-G02&JSESSIONID=SD8SL7FF10ADFF6397 HTTP 1.1" 200 1643 "http://www.buttercupgames.com/category.screen?categoryId=STRATEGY" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)" 317
- - [16/Aug/2020:23:52:15] "POST /cart.do?action=addtocart&itemId=EST-16&productId=DC-SG-G02&JSESSIONID=SD8SL7FF10ADFF6397 HTTP 1.1" 200 1716 "http://www.buttercupgames.com/product.screen?productId=DC-SG-G02" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)" 964
- - [16/Aug/2020:23:52:15] "POST /cart.do?action=purchase&itemId=EST-16&JSESSIONID=SD8SL7FF10ADFF6397 HTTP 1.1" 503 973 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-16&categoryId=STRATEGY&productId=DC-SG-G02" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)" 168
- - [17/Aug/2020:16:14:29] "POST /product.screen?productId=DC-SG-G02&JSESSIONID=SD1SL1FF7ADFF11159 HTTP 1.1" 200 2207 "http://www.buttercupgames.com" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5" 886
- - [17/Aug/2020:16:14:29] "GET /product.screen?productId=WC-SH-A02&JSESSIONID=SD1SL1FF7ADFF11159 HTTP 1.1" 200 2026 "http://www.buttercupgames.com/oldlink?itemId=EST-15" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5" 670
- - [17/Aug/2020:16:14:30] "GET /cart.do?action=view&itemId=EST-21&productId=MB-AG-G07&JSESSIONID=SD1SL1FF7ADFF11159 HTTP 1.1" 200 3686 "http://www.buttercupgames.com/cart.do?action=view&itemId=EST-21&productId=MB-AG-G07" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5" 523
- - [17/Aug/2020:16:14:31] "POST /category.screen?categoryId=NULL&JSESSIONID=SD1SL1FF7ADFF11159 HTTP 1.1" 500 2155 "http://www.buttercupgames.com/category.screen?categoryId=NULL" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5" 546
- - [17/Aug/2020:16:14:31] "GET /category.screen?categoryId=NULL&JSESSIONID=SD1SL1FF7ADFF11159 HTTP 1.1" 503 464 "http://www.buttercupgames.com/product.screen?productId=SF-BVS-G01" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5" 615
- - [17/Aug/2020:19:50:00] "GET /cart.do?action=view&itemId=EST-26&productId=WC-SH-T02&JSESSIONID=SD8SL8FF5ADFF12176 HTTP 1.1" 200 1268 "http://www.buttercupgames.com" "Opera/9.20 (Windows NT 6.0; U; en)" 338
- - [17/Aug/2020:19:50:00] "GET /cart.do?action=addtocart&itemId=EST-11&productId=MB-AG-T01&JSESSIONID=SD8SL8FF5ADFF12176 HTTP 1.1" 200 2783 "http://www.buttercupgames.com/category.screen?categoryId=TEE" "Opera/9.20 (Windows NT 6.0; U; en)" 727
- - [17/Aug/2020:19:50:00] "POST /category.screen?categoryId=NULL&JSESSIONID=SD8SL8FF5ADFF12176 HTTP 1.1" 503 890 "http://www.buttercupgames.com/product.screen?productId=SF-BVS-G01" "Opera/9.20 (Windows NT 6.0; U; en)" 492
- - [17/Aug/2020:21:39:07] "POST /category.screen?categoryId=SIMULATION&JSESSIONID=SD4SL10FF2ADFF12751 HTTP 1.1" 200 3455 "http://www.buttercupgames.com" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)" 491
- - [17/Aug/2020:21:39:08] "GET /product.screen?productId=WC-SH-G04&JSESSIONID=SD4SL10FF2ADFF12751 HTTP 1.1" 200 474 "http://www.buttercupgames.com/category.screen?categoryId=SHOOTER" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)" 607
- - [17/Aug/2020:21:39:09] "GET /category.screen?categoryId=NULL&JSESSIONID=SD4SL10FF2ADFF12751 HTTP 1.1" 500 2042 "http://www.buttercupgames.com/oldlink?itemId=EST-15" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)" 785
- - [17/Aug/2020:21:39:09] "GET /category.screen?categoryId=STRATEGY&JSESSIONID=SD4SL10FF2ADFF12751 HTTP 1.1" 200 2585 "http://www.buttercupgames.com/product.screen?productId=FS-SG-G03" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)" 814
- - [19/Aug/2020:03:27:20] "GET /cart.do?action=view&itemId=EST-6&productId=DC-SG-G02&JSESSIONID=SD1SL2FF2ADFF21829 HTTP 1.1" 200 2542 "http://www.google.com" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 655
- - [19/Aug/2020:03:27:21] "GET /product.screen?productId=SF-BVS-G01&JSESSIONID=SD1SL2FF2ADFF21829 HTTP 1.1" 406 2995 "http://www.buttercupgames.com/oldlink?itemId=EST-17" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 173
- - [19/Aug/2020:03:27:21] "GET /product.screen?productId=DB-SG-G01&JSESSIONID=SD1SL2FF2ADFF21829 HTTP 1.1" 200 477 "http://www.buttercupgames.com/oldlink?itemId=EST-13" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 956
- - [19/Aug/2020:03:27:22] "GET /product.screen?productId=SF-BVS-G01&JSESSIONID=SD1SL2FF2ADFF21829 HTTP 1.1" 406 2836 "http://www.buttercupgames.com/cart.do?action=view&itemId=EST-11" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 679
- - [19/Aug/2020:03:27:22] "GET /cart.do?action=view&itemId=EST-7&JSESSIONID=SD1SL2FF2ADFF21829 HTTP 1.1" 408 1393 "http://www.buttercupgames.com/cart.do?action=view&itemId=EST-7" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 840
- - [19/Aug/2020:03:27:23] "GET /product.screen?productId=SF-BVS-G01&JSESSIONID=SD1SL2FF2ADFF21829 HTTP 1.1" 505 1615 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-16" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 188
- - [19/Aug/2020:03:27:24] "GET /category.screen?categoryId=TEE&JSESSIONID=SD1SL2FF2ADFF21829 HTTP 1.1" 200 2879 "http://www.buttercupgames.com/product.screen?productId=WC-SH-T02" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 698
- - [19/Aug/2020:03:27:24] "GET /cart.do?action=changequantity&itemId=EST-17&JSESSIONID=SD1SL2FF2ADFF21829 HTTP 1.1" 400 1479 "http://www.buttercupgames.com/oldlink?itemId=EST-17" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 988
- - [19/Aug/2020:03:27:25] "GET /category.screen?categoryId=STRATEGY&JSESSIONID=SD1SL2FF2ADFF21829 HTTP 1.1" 200 399 "http://www.buttercupgames.com/category.screen?categoryId=STRATEGY" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 389
- - [19/Aug/2020:03:27:25] "GET /cart.do?action=view&itemId=EST-27&productId=CU-PG-G06&JSESSIONID=SD1SL2FF2ADFF21829 HTTP 1.1" 200 3529 "http://www.buttercupgames.com/oldlink?itemId=EST-27" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 191
- - [19/Aug/2020:06:05:17] "GET /oldlink?itemId=EST-27&JSESSIONID=SD1SL8FF1ADFF22674 HTTP 1.1" 200 3609 "http://www.buttercupgames.com" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 161
- - [19/Aug/2020:06:05:17] "GET /category.screen?categoryId=STRATEGY&JSESSIONID=SD1SL8FF1ADFF22674 HTTP 1.1" 200 3068 "http://www.buttercupgames.com/oldlink?itemId=EST-18" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 907
- - [19/Aug/2020:06:05:18] "GET /product.screen?productId=WC-SH-A01&JSESSIONID=SD1SL8FF1ADFF22674 HTTP 1.1" 200 3369 "http://www.buttercupgames.com/cart.do?action=changequantity&itemId=EST-13&productId=WC-SH-A01" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 262
- - [19/Aug/2020:06:05:18] "GET /category.screen?categoryId=ARCADE&JSESSIONID=SD1SL8FF1ADFF22674 HTTP 1.1" 200 3093 "http://www.buttercupgames.com/oldlink?itemId=EST-6" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 199
- - [19/Aug/2020:06:05:20] "GET /cart.do?action=remove&itemId=EST-12&JSESSIONID=SD1SL8FF1ADFF22674 HTTP 1.1" 408 2824 "http://www.buttercupgames.com/category.screen?categoryId=NULL" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 296
- - [19/Aug/2020:06:05:21] "POST /category.screen?categoryId=STRATEGY&JSESSIONID=SD1SL8FF1ADFF22674 HTTP 1.1" 200 3418 "http://www.buttercupgames.com/oldlink?itemId=EST-27" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 745
- - [19/Aug/2020:06:05:22] "GET /category.screen?categoryId=SIMULATION&JSESSIONID=SD1SL8FF1ADFF22674 HTTP 1.1" 200 1502 "http://www.buttercupgames.com/product.screen?productId=SC-MG-G10" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 821
- - [19/Aug/2020:12:43:17] "GET /cart.do?action=addtocart&itemId=EST-15&productId=SC-MG-G10&JSESSIONID=SD10SL5FF7ADFF24308 HTTP 1.1" 200 3400 "http://www.google.com" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 338
- - [19/Aug/2020:12:43:19] "GET /cart.do?action=changequantity&itemId=EST-14&productId=WC-SH-T02&JSESSIONID=SD10SL5FF7ADFF24308 HTTP 1.1" 200 921 "http://www.buttercupgames.com/product.screen?productId=WC-SH-T02" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 552
- - [19/Aug/2020:12:43:20] "GET /hidden/anna_nicole.html?JSESSIONID=SD10SL5FF7ADFF24308 HTTP 1.1" 404 542 "http://www.buttercupgames.com/cart.do?action=changequantity&itemId=EST-27" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 266
- - [19/Aug/2020:12:43:22] "POST /product.screen?productId=SC-MG-G10&JSESSIONID=SD10SL5FF7ADFF24308 HTTP 1.1" 200 3536 "http://www.buttercupgames.com/category.screen?categoryId=SIMULATION" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 423
- - [19/Aug/2020:12:43:22] "POST /cart.do?action=addtocart&itemId=EST-21&productId=SC-MG-G10&JSESSIONID=SD10SL5FF7ADFF24308 HTTP 1.1" 200 1765 "http://www.buttercupgames.com/product.screen?productId=SC-MG-G10" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 964
- - [19/Aug/2020:12:43:24] "POST /cart.do?action=purchase&itemId=EST-21&JSESSIONID=SD10SL5FF7ADFF24308 HTTP 1.1" 200 2315 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-21&categoryId=SIMULATION&productId=SC-MG-G10" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 945
- - [19/Aug/2020:12:43:25] "POST /cart/error.do?msg=CreditNotAccepted&JSESSIONID=SD10SL5FF7ADFF24308 HTTP 1.1" 200 2790 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-21" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 446
- - [19/Aug/2020:12:43:22] "GET /product.screen?productId=WC-SH-T02&JSESSIONID=SD10SL5FF7ADFF24308 HTTP 1.1" 200 313 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-15&productId=WC-SH-T02" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 732
- - [19/Aug/2020:12:43:23] "GET /product.screen?productId=WC-SH-A02&JSESSIONID=SD10SL5FF7ADFF24308 HTTP 1.1" 200 2389 "http://www.buttercupgames.com/oldlink?itemId=EST-6" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 912
- - [19/Aug/2020:12:43:24] "GET /product.screen?productId=SF-BVS-G01&JSESSIONID=SD10SL5FF7ADFF24308 HTTP 1.1" 500 2172 "http://www.buttercupgames.com/category.screen?categoryId=NULL" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 330
- - [19/Aug/2020:12:43:25] "GET /category.screen?categoryId=SIMULATION&JSESSIONID=SD10SL5FF7ADFF24308 HTTP 1.1" 200 2697 "http://www.buttercupgames.com/product.screen?productId=SC-MG-G10" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 844
- - [19/Aug/2020:12:43:27] "GET /category.screen?categoryId=STRATEGY&JSESSIONID=SD10SL5FF7ADFF24308 HTTP 1.1" 200 3197 "http://www.buttercupgames.com/oldlink?itemId=EST-13" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 662
- - [19/Aug/2020:12:43:27] "GET /category.screen?categoryId=STRATEGY&JSESSIONID=SD10SL5FF7ADFF24308 HTTP 1.1" 200 2247 "http://www.buttercupgames.com/category.screen?categoryId=STRATEGY" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 587
- - [19/Aug/2020:12:43:27] "GET /cart.do?action=view&itemId=EST-16&productId=WC-SH-T02&JSESSIONID=SD10SL5FF7ADFF24308 HTTP 1.1" 200 2182 "http://www.buttercupgames.com/oldlink?itemId=EST-16" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 196
- - [20/Aug/2020:01:01:08] "GET /category.screen?categoryId=ARCADE&JSESSIONID=SD0SL5FF10ADFF27865 HTTP 1.1" 200 3544 "http://www.google.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 126
- - [20/Aug/2020:18:05:14] "GET /category.screen?categoryId=STRATEGY&JSESSIONID=SD3SL2FF9ADFF32626 HTTP 1.1" 200 3011 "http://www.buttercupgames.com" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.1; .NET4.0C; .NET4.0E; MS-RTC LM 8)" 746
- - [20/Aug/2020:21:04:32] "POST /category.screen?categoryId=SIMULATION&JSESSIONID=SD0SL9FF4ADFF33481 HTTP 1.1" 200 1376 "http://www.yahoo.com" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 716
- - [20/Aug/2020:21:04:33] "GET /oldlink?itemId=EST-12&JSESSIONID=SD0SL9FF4ADFF33481 HTTP 1.1" 200 3580 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-A02" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 471
- - [22/Aug/2020:01:57:51] "GET /oldlink?itemId=EST-13&JSESSIONID=SD9SL1FF3ADFF41602 HTTP 1.1" 200 3952 "http://www.google.com" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5" 344
- - [22/Aug/2020:01:57:51] "GET /cart.do?action=changequantity&itemId=EST-17&productId=SC-MG-G10&JSESSIONID=SD9SL1FF3ADFF41602 HTTP 1.1" 200 530 "http://www.buttercupgames.com/oldlink?itemId=EST-17" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5" 120
